"","ds","yhat","yhat_lower","yhat_upper"
"125",2019-05-20 04:00:00,1.03291657726894,-0.807682365077566,2.90228464160834
"126",2019-05-20 05:00:00,1.00426198882335,-0.846536341993952,2.76586046503779
"127",2019-05-20 06:00:00,0.967415573495446,-0.905967327952538,2.86001383629218
"128",2019-05-20 07:00:00,0.972639002220902,-0.921720136746955,2.68927076221043
"129",2019-05-20 08:00:00,1.13308241659629,-0.732879878479323,2.90548733844359
"130",2019-05-20 09:00:00,1.50785404687459,-0.292422065331366,3.45707978886971
"131",2019-05-20 10:00:00,2.00980644953077,0.213806328222516,3.86855103009944
"132",2019-05-20 11:00:00,2.43932140298926,0.687596693109564,4.34543110576297
"133",2019-05-20 12:00:00,2.62898930521937,0.820085502787275,4.47511787130326
"134",2019-05-20 13:00:00,2.57400463712133,0.566871845063024,4.41158657937628
"135",2019-05-20 14:00:00,2.42883176224787,0.649101864574041,4.36971796529671
"136",2019-05-20 15:00:00,2.37095441858823,0.487527833892435,4.16798056484792
"137",2019-05-20 16:00:00,2.45407577833571,0.550255125655142,4.21815452991784
"138",2019-05-20 17:00:00,2.58014362268158,0.700940880743179,4.44727553995921
"139",2019-05-20 18:00:00,2.60632450162248,0.772261156993886,4.56621437987182
"140",2019-05-20 19:00:00,2.47910415013706,0.688422967087941,4.38218986971298
"141",2019-05-20 20:00:00,2.27057775300995,0.390035679067681,4.10349717330957
"142",2019-05-20 21:00:00,2.09340848469065,0.217723885286744,3.94446115234116
"143",2019-05-20 22:00:00,1.98807248405312,0.12749298724998,3.59091432150432
"144",2019-05-20 23:00:00,1.89496950168733,0.043548298950002,3.78827908403326
"145",2019-05-21 00:00:00,1.73153372864083,-0.114617171140058,3.60224347870401
"146",2019-05-21 01:00:00,1.48776474418851,-0.254419765597621,3.35000243544485
"147",2019-05-21 02:00:00,1.24014744836987,-0.654780415837532,2.99889737435578
"148",2019-05-21 03:00:00,1.07370105217551,-0.902572036109855,2.9806847735517
"149",2019-05-21 04:00:00,0.999515224351157,-0.807779044186721,2.7299193518332
"150",2019-05-21 05:00:00,0.958769763714219,-0.801542946865013,2.70535870845893
"151",2019-05-21 06:00:00,0.910142568335366,-0.902435444730866,2.95329675048249
"152",2019-05-21 07:00:00,0.904013934422929,-0.875138635404693,2.64442117851132
"153",2019-05-21 08:00:00,1.05364828133772,-0.84495980729375,2.97758656724902
"154",2019-05-21 09:00:00,1.41826247551953,-0.456729396278553,3.37516903727885
"155",2019-05-21 10:00:00,1.91081083945461,0.107501219660862,3.87051081246989
"156",2019-05-21 11:00:00,2.33176889899517,0.41711288178067,4.1230853510853
"157",2019-05-21 12:00:00,2.51381172645005,0.661156010036153,4.29667780333182
"158",2019-05-21 13:00:00,2.4522084559951,0.58696151374883,4.20806062143707
"159",2019-05-21 14:00:00,2.30148725314387,0.470305845614915,4.11894223024285
"160",2019-05-21 15:00:00,2.23918410388075,0.555874126965894,4.03590171740979
"161",2019-05-21 16:00:00,2.31904230780334,0.613157573099342,4.1481439616711
"162",2019-05-21 17:00:00,2.44303722869669,0.704433494386299,4.41204337194559
"163",2019-05-21 18:00:00,2.46835017759491,0.648228939337934,4.30537652347485
"164",2019-05-21 19:00:00,2.3414687027482,0.323252069172339,4.26894313888906
"165",2019-05-21 20:00:00,2.13447688005664,0.334860703321991,4.0401632635654
"166",2019-05-21 21:00:00,1.96001402957834,0.0412348786894762,3.80340355395675
"167",2019-05-21 22:00:00,1.85852001586775,-0.0519332607834518,3.6705742118007
"168",2019-05-21 23:00:00,1.77034636527216,-0.259989806591741,3.59768973943367
